0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
1.5366555248084084,3.072461366946769,1.4871646050673633,1.6174570220159652,-0.8637445729793469,0.17136683707796924,0.3290993158713866,0.45677205517722375,-1.4015178880763952,1.2155476706769317,0.9295137119023008,1.5419557524207173,0.05611282024680058,-0.17285066061550083,-0.1635828546310857,2.4173253909500354,3.213374979468271,2.184915381132579,2.817364736586598,0.3721341184280831,0.9985537461950074,0.6163730292703644,0.7360809622058896,-0.30065122487677104,-0.45575487115355684,1.0
-0.758594763718056,0.3885112324911002,-0.7461428491517172,-0.7189130154721859,0.9889467638048204,-0.19912301555330725,-0.5366694242227953,-0.684658658460436,0.11522364581843746,-0.2859278169626956,-0.3880330166472864,-0.34299641389514784,-0.4684715854526528,-0.19870233442018168,-0.69439450637865,-0.6523665387368408,1.0540766933740382,-0.6755841822704621,-0.6230391327543624,1.0256992635929338,-0.5495456227987796,-0.4615584278838784,-0.8111495736540971,-0.22091684123991082,0.25696291783906255,0.0
-0.28704581830296566,-0.8741122655441315,-0.193894835006383,-0.3528864496478096,3.098164593374487,1.3853041767108918,1.4979312933130142,1.2249829169442592,0.4193046779760973,-0.0477077263132788,-0.22215662322308502,-0.12108131363938707,0.20599407901807285,0.7581410280684555,0.3390182817212201,0.011799396016235775,-0.5364705724583922,-0.0216788258199079,-0.0905600052745201,2.3635339567156155,0.9998326386931433,1.762156421897262,1.287844494207722,0.4055676016211316,3.1450531633360432,1.0
0.3265359419961881,-1.492587731310003,0.25779458551845813,0.20255246492484505,-1.0333370876542047,-0.7978713222824906,-0.37245231810491647,-0.4451759201767853,-1.6543081437255345,-0.6909382298324043,-0.662999290431548,-0.44511272496901394,-0.7313230467306303,-0.4456189624264286,-0.715957716422152,0.23387988044929586,-1.59248965878976,0.19658862283528383,0.09539348015786442,-0.4437257272139459,-0.22342803577406617,0.11927338853807304,-0.16569323137051295,-0.9401535262907701,-0.5079726982504438,0.0
-0.0711559396791894,0.3254967510734455,-0.08839073678160257,-0.1976024520253472,-0.03858435451932143,-0.04274494566043611,-0.6506494755867034,-0.649410116894877,-0.6981015245309655,-0.4784618628300324,-0.38853114395486654,-0.37615106034770174,-0.20785715788767917,-0.18909081467228755,-0.44228329120838045,-0.24971594079278775,-0.15350068775488662,-0.23785329894005006,-0.33485529514114093,-0.259499310456068,-0.3187055268852079,-0.6434593612786569,-0.7014082395883587,-1.0556870209482614,0.05753525903286544,0.0
-1.8156029720852553,1.4434203288162848,-1.8106627152244033,-1.3522783317821203,-1.0931932693041553,-1.0563348314452798,-1.1161626864727425,-1.2634086093125918,0.2178051988354792,-0.09520670938036191,-0.18131018400151,-0.4641213889351448,-0.8805331953880015,-1.0557847505599862,-1.9113377739465232,-1.4894231683803276,0.8519989669772958,-1.4936386199699208,-1.111453453259706,-0.29459005650518855,-1.0879593645140908,-1.3060984757882068,-1.7476191472206424,0.2607439252194885,0.8608009822466823,0.0
0.1617778767306746,-1.2428636753215192,0.25985521243691073,0.005176834247209483,0.4830195141445281,1.5210357532682743,0.7140817706442767,0.3694282426213902,1.0091486078240879,0.5157534926657074,0.965877005355654,0.20582350038279468,1.5101847336994427,0.6935118435567533,0.6503067274620032,0.04293217420778669,-1.1981121604993417,0.20854848303556808,-0.12228666629615915,-0.048954834161350984,0.703129579125561,0.24294677447050178,-0.05411778030089027,-0.11514674049713727,0.45527955904745243,0.0
1.4457545232826077,-0.1716174912213869,1.3841332591447262,1.415530944521554,0.6397857041801119,0.43327142846334005,0.5537776009519586,1.0676603821626836,0.38999566282837117,1.1731249148078577,0.9867983522740217,1.3783928299214514,-0.13291652850204294,-0.07971834857556073,0.5822123799562067,2.0520341268358435,0.39895374166846803,1.8829289110753957,2.2321840999652554,1.3195842617543092,0.623838244241121,0.5605515788105911,1.4483297320475903,1.0401882060777727,-0.05245548314993911,1.0
0.43732153760575765,0.9089641716072866,0.7535814220981877,0.3390658694281089,1.0388269151797782,3.964204131301149,2.892703793391846,2.3055062242002546,2.5075720072515915,3.2199322385764395,3.618404918220134,2.1741043447827453,1.930187813315956,1.6725611309801807,2.991455246470808,0.7465329613368274,0.9693344210141144,1.0935781378566196,0.6123617955826831,0.7932230710175171,1.6859584639431777,1.6683186387967814,2.0153775724151246,0.6171078031066787,1.0007891995702525,1.0
-0.505776353224423,-1.6419553909666667,-0.5347225273184661,-0.5283630550197135,-0.4483141693850509,-0.7831511372192251,-0.7427928172208706,-0.5773579510476314,-0.44531126888182715,-1.0419230818090186,-1.038388029423975,-0.689241438347986,-0.9097824111855296,-0.7663785766337383,-0.9807150247006408,-0.5485906114316725,-1.0465538657017843,-0.5951541224235491,-0.5528879600509605,-0.13668169928414986,-0.29504601566968947,-0.444234529465328,-0.11219815209055682,0.345360005813707,-0.4424226599798833,0.0
1.0991944549654924,0.3161612723449042,1.066796713703004,0.9596330540658626,0.5186481936980698,0.5040047852608486,0.39978461904280244,1.0235997052057346,0.6647676798383039,0.18035990994012033,0.10212425401161476,0.2137806155314076,0.12769789906293066,-0.22422257650941793,0.4881773286386787,1.0018217425075406,-0.04594318822113615,0.9261400950526371,0.8291606458972167,0.6967235193824382,0.7670742040323675,0.2824067653127552,1.2695033241688798,0.26399838985772733,0.06364585582079899,1.0
-0.9148308600905254,-1.4809183828993262,-0.9571510456012781,-0.8176008308110037,-1.5086236728984512,-1.2780934635671997,-1.0771595459728005,-1.092660527081781,-1.3502271115678748,-0.4429282724439703,-0.5220292623863559,-0.4773832475161664,-1.079517344159713,-0.9949670307758973,-1.3315630437543151,-0.8080304296945932,-1.2209273876731677,-0.8687359245050569,-0.7201579673261576,-0.6674292332770831,-1.0909008172598038,-1.2168803989326726,-1.1434304375244528,-0.25997041689878125,-0.3907603416818992,0.0
-1.3343957952580487,2.001215182846637,-1.345785282421465,-1.089205625187289,-1.0753789295273843,-1.0385559066286087,-1.1161626864727425,-1.2634086093125918,-0.25113904352814087,0.484208366506652,0.3795811643337773,-0.24375350551383648,-0.7939599906947441,-1.0557847505599862,-1.9113377739465232,-1.196152397815922,1.3930457828137375,-1.2146748807982852,-0.9658633310159623,-1.0972908723787966,-1.1635419111539362,-1.3060984757882068,-1.7476191472206424,-0.6879325168272337,-0.7885046416964862,0.0
0.47140941317793267,0.8412819508253612,0.568124999437441,0.3649465356985194,1.366610767072362,1.36045191621447,1.5761900218242244,1.1933629017163312,1.0457848767587457,0.5367835767717443,0.3696186181821736,0.40872993667242463,0.8010450466771539,0.9162339563355423,0.3422608696976865,0.8171005919043418,0.783553285455818,0.6929228211470901,0.6934410404157607,2.3328295539226356,1.5280152404233656,2.2337514344022438,1.3612091743630903,0.6122261061493204,2.2951247010143696,1.0
0.21290969008893731,0.211137136648813,0.17330888186189586,0.075708759907229,-0.03217119219968443,-0.39354416112916274,-0.25481177782677433,0.019793811945367626,-1.1853639013619146,-0.6224091626592844,-0.6276322515933549,-0.40444302532054777,-0.6558231589167431,-0.34221226720770503,0.006653014133405049,-0.050466160366864576,0.45436215051918794,-0.09642795207168592,-0.16740902863804585,-0.4700437867507857,-0.7337061425303825,-0.4880254949122191,-0.193204986428776,-0.8604191426539103,-0.9940428972906169,0.0
-0.17341956639571485,-0.09693366139305516,-0.15721567585792418,-0.27353803328028753,0.6825401196443612,0.2038659469579056,-0.03316286288212005,0.13124140660117906,-0.016666922346330323,-0.690213054518403,-0.6689768181225103,-0.4608059242898895,-0.3280977199616476,0.039265637269060225,0.30497110796832194,-0.3016039044453719,0.24576578778706568,-0.2928686558613588,-0.35847403167947217,0.45986098355088195,0.022119323868071136,0.3483338231833495,0.4731908583158198,-0.37713114387539154,-0.39020483288299634,0.0
0.1759811582190811,1.427083241041338,0.11478707737783796,0.04072720000326777,-0.9670677436846172,-0.6097588274480346,-0.5980141694751312,-0.47886937902621673,0.1078963920315057,-0.36569710150283524,-0.33822028588926795,-0.2813287714933976,-0.7671155861386953,-0.4104872005892981,0.146084297121464,0.05330976693830366,1.07526226146402,0.008220824680803308,-0.09197007909770417,-1.1543133347086163,-0.7413794975191993,-0.5308540215580797,-0.07398738117630245,-0.28600613400469455,-0.7957262560822262,0.0
1.1900954564912931,-0.169283621539252,1.0997667443982477,1.0998436966077563,-0.7440322096794468,-0.3700300992748556,-0.08504082645971284,0.24346654261505435,-0.6944378976375002,-0.5303118977811233,-0.5175461166181343,-0.24795309406449328,-0.9091113010716283,-0.5878031683521734,-0.8219903432526062,1.0495586690679182,0.10887442474411059,0.9590297106034192,0.9366787749149935,-0.39108960814026694,-0.057811457265437134,0.3964557632348782,0.6535456970310999,0.5015743084491877,-0.8057254144624811,1.0
-0.09104053376295784,-0.8204332628550185,-0.061190461458025945,-0.19959327250768627,0.31200185228752814,0.458123688959762,-0.13300585361174505,0.05037710536254381,-0.5442291950054035,-0.45416848981098995,-0.4478082935569085,-0.3710673478916435,-0.2676978097105378,-0.4727963630928879,-0.4187745283789982,0.06576287821492358,-0.7874380713704765,0.09492981113286555,-0.11664637100342344,0.3852931481965027,0.6436610779622309,0.03121023824377535,0.3662006997559076,-0.5024280324475998,1.061895167449588,1.0
